harpnum,timestamp,goes_class
4071,2014-05-04 00:00:00,C9.2
4071,2014-05-04 12:00:00,C9.2
4071,2014-05-05 00:00:00,C2.7
4071,2014-05-05 12:00:00,M1.8
4071,2014-05-06 00:00:00,M1.8
4071,2014-05-06 12:00:00,M1.0
4071,2014-05-07 00:00:00,C3.9
4075,2014-04-27 00:00:00,
4075,2014-04-27 12:00:00,
4088,2014-05-01 00:00:00,
4088,2014-05-01 12:00:00,
4088,2014-05-02 00:00:00,C2.1
4088,2014-05-02 12:00:00,C2.1
4092,2014-05-03 00:00:00,
4092,2014-05-03 12:00:00,
4092,2014-05-04 00:00:00,C1.4
4092,2014-05-04 12:00:00,C1.4
4111,2014-05-07 00:00:00,
4111,2014-05-07 12:00:00,
4111,2014-05-08 00:00:00,C1.3
4111,2014-05-08 12:00:00,C3.3
4111,2014-05-09 00:00:00,C7.8
4111,2014-05-09 12:00:00,C7.8
4111,2014-05-10 00:00:00,
4111,2014-05-10 12:00:00,C6.4
4111,2014-05-11 00:00:00,C6.4
4111,2014-05-11 12:00:00,C1.5
4111,2014-05-12 00:00:00,C1.5
4111,2014-05-12 12:00:00,C1.1
4111,2014-05-13 00:00:00,C1.1
4111,2014-05-13 12:00:00,C1.6
4111,2014-05-14 00:00:00,C1.6
4111,2014-05-14 12:00:00,C5.0
4111,2014-05-15 00:00:00,C5.0
4111,2014-05-15 12:00:00,C1.4
4111,2014-05-16 00:00:00,
4111,2014-05-16 12:00:00,
4133,2014-05-13 00:00:00,
4133,2014-05-13 12:00:00,C2.8
4133,2014-05-14 00:00:00,C2.8
4133,2014-05-14 12:00:00,C3.2
4133,2014-05-15 00:00:00,C3.2
4133,2014-05-15 12:00:00,B9.4
4133,2014-05-16 00:00:00,C2.5
4133,2014-05-16 12:00:00,C2.5
4133,2014-05-17 00:00:00,
4138,2014-05-14 00:00:00,
4138,2014-05-14 12:00:00,
4138,2014-05-15 00:00:00,
4138,2014-05-15 12:00:00,
4138,2014-05-16 00:00:00,
4138,2014-05-16 12:00:00,
4138,2014-05-17 00:00:00,
4138,2014-05-17 12:00:00,
4138,2014-05-18 00:00:00,
4138,2014-05-18 12:00:00,
4138,2014-05-19 00:00:00,
4138,2014-05-19 12:00:00,
4138,2014-05-20 00:00:00,
4138,2014-05-20 12:00:00,
4138,2014-05-21 00:00:00,
4138,2014-05-21 12:00:00,C6.4
4138,2014-05-22 00:00:00,C6.4
4138,2014-05-22 12:00:00,C1.5
4138,2014-05-23 00:00:00,C1.5
4138,2014-05-23 12:00:00,C1.0
4138,2014-05-24 00:00:00,M1.3
4138,2014-05-24 12:00:00,M1.3
4138,2014-05-25 00:00:00,C3.8
4138,2014-05-25 12:00:00,C3.8
4138,2014-05-26 00:00:00,C2.1
4138,2014-05-26 12:00:00,C2.1
4138,2014-05-27 00:00:00,C4.9
4138,2014-05-27 12:00:00,C4.9
4152,2014-05-18 00:00:00,
4152,2014-05-18 12:00:00,
4156,2014-05-19 00:00:00,C1.2
4156,2014-05-19 12:00:00,C1.2
4156,2014-05-20 00:00:00,C1.0
4156,2014-05-20 12:00:00,C2.3
4156,2014-05-21 00:00:00,C2.3
4156,2014-05-21 12:00:00,B9.2
4156,2014-05-22 00:00:00,C1.1
4156,2014-05-22 12:00:00,C1.1
4156,2014-05-23 00:00:00,
4156,2014-05-23 12:00:00,
4156,2014-05-24 00:00:00,
4156,2014-05-24 12:00:00,
4166,2014-05-23 00:00:00,
4179,2014-05-28 00:00:00,
4179,2014-05-28 12:00:00,
4179,2014-05-29 00:00:00,
4186,2014-05-30 00:00:00,
4186,2014-05-30 12:00:00,
4186,2014-05-31 00:00:00,
4186,2014-05-31 12:00:00,C1.2
4186,2014-06-01 00:00:00,C1.2
4186,2014-06-01 12:00:00,B4.9
4186,2014-06-02 00:00:00,B3.9
4186,2014-06-02 12:00:00,M1.3
4197,2014-06-01 00:00:00,
4197,2014-06-01 12:00:00,
4197,2014-06-02 00:00:00,
4197,2014-06-02 12:00:00,
4197,2014-06-03 00:00:00,
4197,2014-06-03 12:00:00,B8.5
4197,2014-06-04 00:00:00,B8.5
4197,2014-06-04 12:00:00,B6.9
4197,2014-06-05 00:00:00,
4197,2014-06-05 12:00:00,C1.1
4197,2014-06-06 00:00:00,M1.4
4197,2014-06-06 12:00:00,M1.4
4197,2014-06-07 00:00:00,B9.1
4197,2014-06-07 12:00:00,B9.9
4197,2014-06-08 00:00:00,C1.6
4197,2014-06-08 12:00:00,C3.7
4197,2014-06-09 00:00:00,C9.0
4197,2014-06-09 12:00:00,C9.0
4197,2014-06-10 00:00:00,C2.4
4197,2014-06-10 12:00:00,M1.8
4197,2014-06-11 00:00:00,M1.8
4197,2014-06-11 12:00:00,M1.8
4197,2014-06-12 00:00:00,M3.1
4197,2014-06-12 12:00:00,M3.1
4197,2014-06-13 00:00:00,C2.1
4197,2014-06-13 12:00:00,C2.4
4197,2014-06-14 00:00:00,C2.4
4197,2014-06-14 12:00:00,M1.1
4197,2014-06-15 00:00:00,M1.1
4205,2014-06-03 00:00:00,
4205,2014-06-03 12:00:00,
4205,2014-06-04 00:00:00,
4205,2014-06-04 12:00:00,
4205,2014-06-05 00:00:00,B5.5
4205,2014-06-05 12:00:00,B5.5
4225,2014-06-09 00:00:00,C8.8
4225,2014-06-09 12:00:00,X2.2
4225,2014-06-10 00:00:00,X2.2
4225,2014-06-10 12:00:00,X1.5
4225,2014-06-11 00:00:00,X1.0
4225,2014-06-11 12:00:00,M3.9
4225,2014-06-12 00:00:00,M2.7
4225,2014-06-12 12:00:00,M2.6
4225,2014-06-13 00:00:00,M2.6
4225,2014-06-13 12:00:00,C9.0
4225,2014-06-14 00:00:00,C3.6
4225,2014-06-14 12:00:00,
4225,2014-06-15 00:00:00,M1.0
4225,2014-06-15 12:00:00,M1.0
4225,2014-06-16 00:00:00,C3.2
4225,2014-06-16 12:00:00,C4.7
4225,2014-06-17 00:00:00,C4.7
4225,2014-06-17 12:00:00,C4.0
4225,2014-06-18 00:00:00,C4.0
4225,2014-06-18 12:00:00,C1.8
4225,2014-06-19 00:00:00,
4225,2014-06-19 12:00:00,
4225,2014-06-20 00:00:00,C1.6
4225,2014-06-20 12:00:00,C1.6
4225,2014-06-21 00:00:00,
4225,2014-06-21 12:00:00,
4225,2014-06-22 00:00:00,B6.1
4225,2014-06-22 12:00:00,B6.1
4225,2014-06-23 00:00:00,B4.6
4231,2014-06-10 00:00:00,
4231,2014-06-10 12:00:00,C3.9
4231,2014-06-11 00:00:00,C3.9
4231,2014-06-11 12:00:00,C2.6
4231,2014-06-12 00:00:00,M1.1
4231,2014-06-12 12:00:00,M1.1
4231,2014-06-13 00:00:00,C2.0
4231,2014-06-13 12:00:00,
4231,2014-06-14 00:00:00,C3.3
4231,2014-06-14 12:00:00,C3.3
4231,2014-06-15 00:00:00,
4231,2014-06-15 12:00:00,C2.8
4231,2014-06-16 00:00:00,C2.8
4252,2014-06-15 00:00:00,
4252,2014-06-15 12:00:00,
4252,2014-06-16 00:00:00,
4252,2014-06-16 12:00:00,C3.0
4252,2014-06-17 00:00:00,C3.0
4252,2014-06-17 12:00:00,C2.2
4252,2014-06-18 00:00:00,C2.2
4252,2014-06-18 12:00:00,
4252,2014-06-19 00:00:00,C4.0
4252,2014-06-19 12:00:00,C5.0
4252,2014-06-20 00:00:00,C5.0
4252,2014-06-20 12:00:00,C2.1
4252,2014-06-21 00:00:00,C2.1
4252,2014-06-21 12:00:00,C1.0
4252,2014-06-22 00:00:00,B7.9
4252,2014-06-22 12:00:00,B7.9
4252,2014-06-23 00:00:00,C1.0
4252,2014-06-23 12:00:00,C1.0
4252,2014-06-24 00:00:00,
4265,2014-06-17 00:00:00,
4272,2014-06-21 00:00:00,
4272,2014-06-21 12:00:00,B3.3
4272,2014-06-22 00:00:00,B3.3
4272,2014-06-22 12:00:00,B3.7
4272,2014-06-23 00:00:00,B4.5
4272,2014-06-23 12:00:00,B4.5
4272,2014-06-24 00:00:00,C1.2
4272,2014-06-24 12:00:00,C1.2
4272,2014-06-25 00:00:00,B9.6
4272,2014-06-25 12:00:00,C2.2
4272,2014-06-26 00:00:00,C2.2
4272,2014-06-26 12:00:00,
4272,2014-06-27 00:00:00,B9.7
4272,2014-06-27 12:00:00,C1.1
4272,2014-06-28 00:00:00,C1.1
4272,2014-06-28 12:00:00,C1.8
4272,2014-06-29 00:00:00,C1.8
4272,2014-06-29 12:00:00,C1.2
4272,2014-06-30 00:00:00,
4288,2014-06-25 00:00:00,
4288,2014-06-25 12:00:00,
4288,2014-06-26 00:00:00,
4288,2014-06-26 12:00:00,
4288,2014-06-27 00:00:00,
4294,2014-06-27 00:00:00,
4294,2014-06-27 12:00:00,
4294,2014-06-28 00:00:00,
4294,2014-06-28 12:00:00,C1.6
4294,2014-06-29 00:00:00,C1.6
4294,2014-06-29 12:00:00,C2.5
4294,2014-06-30 00:00:00,C3.4
4294,2014-06-30 12:00:00,M1.4
4294,2014-07-01 00:00:00,M1.4
4294,2014-07-01 12:00:00,
4294,2014-07-02 00:00:00,
4294,2014-07-02 12:00:00,
4294,2014-07-03 00:00:00,
4296,2014-06-28 00:00:00,C3.6
4296,2014-06-28 12:00:00,C4.9
4296,2014-06-29 00:00:00,C4.9
4296,2014-06-29 12:00:00,C3.4
4296,2014-06-30 00:00:00,C3.4
4296,2014-06-30 12:00:00,C6.6
4296,2014-07-01 00:00:00,C6.6
4296,2014-07-01 12:00:00,
4296,2014-07-02 00:00:00,
4296,2014-07-02 12:00:00,C1.9
4296,2014-07-03 00:00:00,C1.9
4296,2014-07-03 12:00:00,
4296,2014-07-04 00:00:00,
4296,2014-07-04 12:00:00,C1.6
4296,2014-07-05 00:00:00,C1.6
4296,2014-07-05 12:00:00,
4296,2014-07-06 00:00:00,C1.9
4296,2014-07-06 12:00:00,C1.9
4296,2014-07-07 00:00:00,
4315,2014-06-30 00:00:00,
4315,2014-06-30 12:00:00,C2.1
4315,2014-07-01 00:00:00,C2.1
4315,2014-07-01 12:00:00,
4315,2014-07-02 00:00:00,
4315,2014-07-02 12:00:00,
4315,2014-07-03 00:00:00,
4315,2014-07-03 12:00:00,
4315,2014-07-04 00:00:00,C4.2
4315,2014-07-04 12:00:00,C4.2
4315,2014-07-05 00:00:00,C1.9
4321,2014-07-01 00:00:00,
4321,2014-07-01 12:00:00,
4321,2014-07-02 00:00:00,
4321,2014-07-02 12:00:00,
4321,2014-07-03 00:00:00,
4321,2014-07-03 12:00:00,C2.4
4321,2014-07-04 00:00:00,C2.4
4321,2014-07-04 12:00:00,
4321,2014-07-05 00:00:00,
4321,2014-07-05 12:00:00,C4.0
4321,2014-07-06 00:00:00,C4.0
4321,2014-07-06 12:00:00,C4.3
4321,2014-07-07 00:00:00,C4.3
4344,2014-07-06 00:00:00,
4344,2014-07-06 12:00:00,
4344,2014-07-07 00:00:00,
4344,2014-07-07 12:00:00,C4.0
4344,2014-07-08 00:00:00,M6.5
4344,2014-07-08 12:00:00,M6.5
4344,2014-07-09 00:00:00,M1.2
4344,2014-07-09 12:00:00,
4344,2014-07-10 00:00:00,C7.4
4344,2014-07-10 12:00:00,C7.4
4344,2014-07-11 00:00:00,C2.5
4344,2014-07-11 12:00:00,C2.5
4375,2014-07-18 00:00:00,
4376,2014-07-18 00:00:00,
4379,2014-07-21 00:00:00,B5.9
4379,2014-07-21 12:00:00,B5.9
4379,2014-07-22 00:00:00,
4379,2014-07-22 12:00:00,B5.7
4379,2014-07-23 00:00:00,B5.7
4379,2014-07-23 12:00:00,C2.1
4379,2014-07-24 00:00:00,C2.1
4379,2014-07-24 12:00:00,C2.2
4379,2014-07-25 00:00:00,C2.2
4381,2014-07-21 00:00:00,
4383,2014-07-22 00:00:00,
4383,2014-07-22 12:00:00,
4383,2014-07-23 00:00:00,
4383,2014-07-23 12:00:00,B3.7
4383,2014-07-24 00:00:00,B3.7
4383,2014-07-24 12:00:00,
4383,2014-07-25 00:00:00,
4383,2014-07-25 12:00:00,C1.0
4383,2014-07-26 00:00:00,C1.8
4383,2014-07-26 12:00:00,C1.8
4383,2014-07-27 00:00:00,B7.9
4390,2014-07-25 00:00:00,
4390,2014-07-25 12:00:00,C1.0
4390,2014-07-26 00:00:00,C1.0
4390,2014-07-26 12:00:00,C2.5
4390,2014-07-27 00:00:00,C2.5
4390,2014-07-27 12:00:00,C1.2
4396,2014-07-27 00:00:00,C1.2
4396,2014-07-27 12:00:00,C1.2
4396,2014-07-28 00:00:00,B9.6
4396,2014-07-28 12:00:00,B9.6
4396,2014-07-29 00:00:00,C4.6
4396,2014-07-29 12:00:00,C4.6
4396,2014-07-30 00:00:00,C9.0
4396,2014-07-30 12:00:00,M2.5
4396,2014-07-31 00:00:00,M2.5
4396,2014-07-31 12:00:00,C8.6
4396,2014-08-01 00:00:00,M2.0
4396,2014-08-01 12:00:00,M2.0
4396,2014-08-02 00:00:00,C2.7
4396,2014-08-02 12:00:00,C2.7
4396,2014-08-03 00:00:00,C2.5
4396,2014-08-03 12:00:00,C1.2
4396,2014-08-04 00:00:00,C1.2
4396,2014-08-04 12:00:00,C1.7
4396,2014-08-05 00:00:00,C2.5
4396,2014-08-05 12:00:00,C2.5
4396,2014-08-06 00:00:00,C1.7
4396,2014-08-06 12:00:00,C1.1
4396,2014-08-07 00:00:00,C2.2
4396,2014-08-07 12:00:00,C2.2
4396,2014-08-08 00:00:00,C1.2
4396,2014-08-08 12:00:00,C1.2
4396,2014-08-09 00:00:00,
4396,2014-08-09 12:00:00,
4396,2014-08-10 00:00:00,
4396,2014-08-10 12:00:00,C1.3
4396,2014-08-11 00:00:00,C1.3
4396,2014-08-11 12:00:00,
4396,2014-08-12 00:00:00,
4422,2014-08-01 00:00:00,
4424,2014-08-01 00:00:00,
4424,2014-08-01 12:00:00,
4424,2014-08-02 00:00:00,
4424,2014-08-02 12:00:00,C2.3
4424,2014-08-03 00:00:00,C2.3
4438,2014-08-05 00:00:00,
4438,2014-08-05 12:00:00,
4438,2014-08-06 00:00:00,
4438,2014-08-06 12:00:00,
4438,2014-08-07 00:00:00,
4438,2014-08-07 12:00:00,
4438,2014-08-08 00:00:00,
4440,2014-08-06 00:00:00,
4440,2014-08-06 12:00:00,
4440,2014-08-07 00:00:00,
4440,2014-08-07 12:00:00,C1.8
4440,2014-08-08 00:00:00,C4.5
4440,2014-08-08 12:00:00,C4.5
4440,2014-08-09 00:00:00,C2.7
4440,2014-08-09 12:00:00,
4447,2014-08-10 00:00:00,
4447,2014-08-10 12:00:00,
4447,2014-08-11 00:00:00,
4447,2014-08-11 12:00:00,
4447,2014-08-12 00:00:00,
4447,2014-08-12 12:00:00,
4447,2014-08-13 00:00:00,
4447,2014-08-13 12:00:00,
4447,2014-08-14 00:00:00,
4447,2014-08-14 12:00:00,B9.0
4448,2014-08-10 00:00:00,
4448,2014-08-10 12:00:00,B7.8
4448,2014-08-11 00:00:00,B7.8
4448,2014-08-11 12:00:00,B4.7
4448,2014-08-12 00:00:00,B4.7
4448,2014-08-12 12:00:00,B7.4
4448,2014-08-13 00:00:00,B7.4
4448,2014-08-13 12:00:00,B6.3
4448,2014-08-14 00:00:00,B6.3
4448,2014-08-14 12:00:00,C1.1
4448,2014-08-15 00:00:00,C1.5
4448,2014-08-15 12:00:00,C1.5
4448,2014-08-16 00:00:00,C1.0
4448,2014-08-16 12:00:00,B8.4
4454,2014-08-13 00:00:00,
4454,2014-08-13 12:00:00,
4455,2014-08-13 00:00:00,
4455,2014-08-13 12:00:00,B4.0
4455,2014-08-14 00:00:00,B8.8
4455,2014-08-14 12:00:00,B8.8
4455,2014-08-15 00:00:00,B7.2
4455,2014-08-15 12:00:00,
4455,2014-08-16 00:00:00,
4455,2014-08-16 12:00:00,
4455,2014-08-17 00:00:00,
4466,2014-08-16 00:00:00,
4466,2014-08-16 12:00:00,
4466,2014-08-17 00:00:00,C1.8
4466,2014-08-17 12:00:00,C1.8
4466,2014-08-18 00:00:00,B4.9
4466,2014-08-18 12:00:00,
4466,2014-08-19 00:00:00,C1.9
4466,2014-08-19 12:00:00,C1.9
4466,2014-08-20 00:00:00,C2.1
4466,2014-08-20 12:00:00,C2.1
4466,2014-08-21 00:00:00,C6.6
4466,2014-08-21 12:00:00,C6.6
4466,2014-08-22 00:00:00,C6.2
4466,2014-08-22 12:00:00,C6.2
4466,2014-08-23 00:00:00,C6.0
4466,2014-08-23 12:00:00,C6.0
4466,2014-08-24 00:00:00,C1.6
4466,2014-08-24 12:00:00,B9.7
4466,2014-08-25 00:00:00,M3.9
4466,2014-08-25 12:00:00,M3.9
4466,2014-08-26 00:00:00,C5.6
4466,2014-08-26 12:00:00,C5.6
4466,2014-08-27 00:00:00,C1.8
4466,2014-08-27 12:00:00,C1.6
4466,2014-08-28 00:00:00,C1.9
4466,2014-08-28 12:00:00,C1.9
4466,2014-08-29 00:00:00,C4.3
4466,2014-08-29 12:00:00,C4.3
4466,2014-08-30 00:00:00,
4469,2014-08-17 00:00:00,
4469,2014-08-17 12:00:00,
4469,2014-08-18 00:00:00,C1.8
4469,2014-08-18 12:00:00,C1.8
4477,2014-08-21 00:00:00,M3.4
4477,2014-08-21 12:00:00,M3.4
4477,2014-08-22 00:00:00,M1.2
4477,2014-08-22 12:00:00,C6.4
4477,2014-08-23 00:00:00,C3.5
4477,2014-08-23 12:00:00,C5.5
4477,2014-08-24 00:00:00,C5.5
4477,2014-08-24 12:00:00,C1.1
4477,2014-08-25 00:00:00,C1.1
4477,2014-08-25 12:00:00,
4477,2014-08-26 00:00:00,
4477,2014-08-26 12:00:00,C4.3
4477,2014-08-27 00:00:00,C4.3
4477,2014-08-27 12:00:00,
4477,2014-08-28 00:00:00,
4477,2014-08-28 12:00:00,
4477,2014-08-29 00:00:00,C3.0
4477,2014-08-29 12:00:00,C3.3
4477,2014-08-30 00:00:00,C3.3
4477,2014-08-30 12:00:00,C3.6
4477,2014-08-31 00:00:00,C7.1
4477,2014-08-31 12:00:00,C7.1
4477,2014-09-01 00:00:00,C2.1
4477,2014-09-01 12:00:00,
4477,2014-09-02 00:00:00,
4477,2014-09-02 12:00:00,C2.4
4477,2014-09-03 00:00:00,C5.2
4478,2014-08-22 00:00:00,
4478,2014-08-22 12:00:00,
4478,2014-08-23 00:00:00,
4478,2014-08-23 12:00:00,B7.4
4478,2014-08-24 00:00:00,M5.9
4478,2014-08-24 12:00:00,M5.9
4478,2014-08-25 00:00:00,C1.0
4478,2014-08-25 12:00:00,
4478,2014-08-26 00:00:00,
4502,2014-08-26 00:00:00,
4502,2014-08-26 12:00:00,
4502,2014-08-27 00:00:00,
4502,2014-08-27 12:00:00,C1.1
4502,2014-08-28 00:00:00,C1.1
4502,2014-08-28 12:00:00,B8.4
4502,2014-08-29 00:00:00,
4502,2014-08-29 12:00:00,C1.7
4502,2014-08-30 00:00:00,C2.8
4502,2014-08-30 12:00:00,C2.8
4502,2014-08-31 00:00:00,C1.2
4502,2014-08-31 12:00:00,C1.2
4502,2014-09-01 00:00:00,C1.7
4502,2014-09-01 12:00:00,C2.6
4502,2014-09-02 00:00:00,C3.7
4502,2014-09-02 12:00:00,C3.7
4502,2014-09-03 00:00:00,
4502,2014-09-03 12:00:00,C2.2
4505,2014-08-27 00:00:00,
4505,2014-08-27 12:00:00,
4523,2014-08-31 00:00:00,
4523,2014-08-31 12:00:00,
4523,2014-09-01 00:00:00,
4523,2014-09-01 12:00:00,
4523,2014-09-02 00:00:00,
4530,2014-09-03 00:00:00,M2.5
4530,2014-09-03 12:00:00,M2.5
4530,2014-09-04 00:00:00,C5.7
4530,2014-09-04 12:00:00,C6.7
4530,2014-09-05 00:00:00,C6.7
4530,2014-09-05 12:00:00,C8.0
4530,2014-09-06 00:00:00,M1.1
4530,2014-09-06 12:00:00,M1.1
4530,2014-09-07 00:00:00,C7.8
4530,2014-09-07 12:00:00,C7.8
4530,2014-09-08 00:00:00,C5.1
4530,2014-09-08 12:00:00,C2.7
4530,2014-09-09 00:00:00,C3.2
4530,2014-09-09 12:00:00,C3.2
4530,2014-09-10 00:00:00,C2.4
4530,2014-09-10 12:00:00,
4530,2014-09-11 00:00:00,C2.4
4530,2014-09-11 12:00:00,C9.5
4530,2014-09-12 00:00:00,C9.5
4530,2014-09-12 12:00:00,C3.3
4530,2014-09-13 00:00:00,C3.7
4530,2014-09-13 12:00:00,M1.5
4530,2014-09-14 00:00:00,M1.5
4530,2014-09-14 12:00:00,C3.1
4530,2014-09-15 00:00:00,C3.1
4530,2014-09-15 12:00:00,
4530,2014-09-16 00:00:00,
4536,2014-09-04 00:00:00,
4536,2014-09-04 12:00:00,
4536,2014-09-05 00:00:00,
4536,2014-09-05 12:00:00,
4536,2014-09-06 00:00:00,
4536,2014-09-06 12:00:00,
4536,2014-09-07 00:00:00,
4536,2014-09-07 12:00:00,
4536,2014-09-08 00:00:00,M4.5
4536,2014-09-08 12:00:00,M4.5
4536,2014-09-09 00:00:00,
4536,2014-09-09 12:00:00,
4536,2014-09-10 00:00:00,X1.6
4536,2014-09-10 12:00:00,X1.6
4536,2014-09-11 00:00:00,
4543,2014-09-06 00:00:00,
4549,2014-09-09 00:00:00,
4549,2014-09-09 12:00:00,
4549,2014-09-10 00:00:00,
4549,2014-09-10 12:00:00,
4549,2014-09-11 00:00:00,
4549,2014-09-11 12:00:00,
4549,2014-09-12 00:00:00,
4549,2014-09-12 12:00:00,
4556,2014-09-11 00:00:00,M2.1
4556,2014-09-11 12:00:00,M2.1
4556,2014-09-12 00:00:00,
4556,2014-09-12 12:00:00,C1.7
4556,2014-09-13 00:00:00,C1.7
4556,2014-09-13 12:00:00,
4574,2014-09-16 00:00:00,
4574,2014-09-16 12:00:00,
4574,2014-09-17 00:00:00,
4580,2014-09-18 00:00:00,
4580,2014-09-18 12:00:00,
4580,2014-09-19 00:00:00,C3.3
4580,2014-09-19 12:00:00,C3.3
4580,2014-09-20 00:00:00,C1.1
4580,2014-09-20 12:00:00,C2.0
4580,2014-09-21 00:00:00,C2.0
4580,2014-09-21 12:00:00,
4580,2014-09-22 00:00:00,C1.6
4580,2014-09-22 12:00:00,C1.6
4580,2014-09-23 00:00:00,M2.3
4580,2014-09-23 12:00:00,M2.3
4580,2014-09-24 00:00:00,C7.0
4580,2014-09-24 12:00:00,C7.0
4580,2014-09-25 00:00:00,C3.2
4580,2014-09-25 12:00:00,C8.6
4580,2014-09-26 00:00:00,C8.6
4580,2014-09-26 12:00:00,C4.2
4580,2014-09-27 00:00:00,C2.4
4580,2014-09-27 12:00:00,M5.1
4580,2014-09-28 00:00:00,M5.1
4580,2014-09-28 12:00:00,M1.0
4580,2014-09-29 00:00:00,C3.3
4580,2014-09-29 12:00:00,C3.3
4580,2014-09-30 00:00:00,C2.6
4580,2014-09-30 12:00:00,C6.7
4580,2014-10-01 00:00:00,C6.7
4580,2014-10-01 12:00:00,
4580,2014-10-02 00:00:00,M7.3
4580,2014-10-02 12:00:00,M7.3
4580,2014-10-03 00:00:00,C9.0
4591,2014-09-20 00:00:00,
4591,2014-09-20 12:00:00,
4603,2014-09-23 00:00:00,
4610,2014-09-25 00:00:00,
4610,2014-09-25 12:00:00,
4610,2014-09-26 00:00:00,C7.9
4610,2014-09-26 12:00:00,C7.9
4610,2014-09-27 00:00:00,
4610,2014-09-27 12:00:00,
4616,2014-09-27 00:00:00,
4616,2014-09-27 12:00:00,
4616,2014-09-28 00:00:00,
4616,2014-09-28 12:00:00,
4639,2014-10-01 00:00:00,
4639,2014-10-01 12:00:00,
4639,2014-10-02 00:00:00,
4639,2014-10-02 12:00:00,
4639,2014-10-03 00:00:00,
4639,2014-10-03 12:00:00,
4639,2014-10-04 00:00:00,
4639,2014-10-04 12:00:00,
4639,2014-10-05 00:00:00,
4639,2014-10-05 12:00:00,
4639,2014-10-06 00:00:00,C3.0
4639,2014-10-06 12:00:00,C3.0
4639,2014-10-07 00:00:00,
4639,2014-10-07 12:00:00,
4639,2014-10-08 00:00:00,C3.8
4639,2014-10-08 12:00:00,M1.4
4639,2014-10-09 00:00:00,M1.4
4639,2014-10-09 12:00:00,C1.9
4661,2014-10-05 00:00:00,
4698,2014-10-16 00:00:00,M4.3
4698,2014-10-16 12:00:00,M4.3
4698,2014-10-17 00:00:00,C6.7
4698,2014-10-17 12:00:00,M1.6
4698,2014-10-18 00:00:00,M1.6
4698,2014-10-18 12:00:00,X1.1
4698,2014-10-19 00:00:00,X1.1
4698,2014-10-19 12:00:00,M3.9
4698,2014-10-20 00:00:00,M4.5
4698,2014-10-20 12:00:00,M4.5
4698,2014-10-21 00:00:00,C6.5
4698,2014-10-21 12:00:00,M8.7
4698,2014-10-22 00:00:00,X1.6
4698,2014-10-22 12:00:00,X1.6
4698,2014-10-23 00:00:00,M1.1
4698,2014-10-23 12:00:00,M4.0
4698,2014-10-24 00:00:00,X3.1
4698,2014-10-24 12:00:00,X3.1
4698,2014-10-25 00:00:00,X1.0
4698,2014-10-25 12:00:00,X2.0
4698,2014-10-26 00:00:00,X2.0
4698,2014-10-26 12:00:00,M7.1
4698,2014-10-27 00:00:00,X2.0
4698,2014-10-27 12:00:00,X2.0
4698,2014-10-28 00:00:00,M6.6
4698,2014-10-28 12:00:00,M1.6
4698,2014-10-29 00:00:00,M2.3
4698,2014-10-29 12:00:00,M3.5
4698,2014-10-30 00:00:00,M3.5
4711,2014-10-17 00:00:00,
4760,2014-10-29 00:00:00,
4760,2014-10-29 12:00:00,
4760,2014-10-30 00:00:00,C6.9
4760,2014-10-30 12:00:00,C6.9
4760,2014-10-31 00:00:00,C2.3
4760,2014-10-31 12:00:00,C4.1
4760,2014-11-01 00:00:00,C7.2
4760,2014-11-01 12:00:00,C7.2
4760,2014-11-02 00:00:00,C3.5
4760,2014-11-02 12:00:00,C4.2
4760,2014-11-03 00:00:00,C4.2
4760,2014-11-03 12:00:00,C1.3
4760,2014-11-04 00:00:00,
4760,2014-11-04 12:00:00,
4760,2014-11-05 00:00:00,
4760,2014-11-05 12:00:00,
4760,2014-11-06 00:00:00,
4760,2014-11-06 12:00:00,
4760,2014-11-07 00:00:00,C1.3
4764,2014-10-30 00:00:00,
4764,2014-10-30 12:00:00,
4764,2014-10-31 00:00:00,
4764,2014-10-31 12:00:00,
4764,2014-11-01 00:00:00,
4764,2014-11-01 12:00:00,
4781,2014-11-03 00:00:00,M6.5
4781,2014-11-03 12:00:00,M6.5
4781,2014-11-04 00:00:00,M2.6
4781,2014-11-04 12:00:00,M7.9
4781,2014-11-05 00:00:00,M7.9
4781,2014-11-05 12:00:00,M5.4
4781,2014-11-06 00:00:00,M5.4
4781,2014-11-06 12:00:00,M2.7
4781,2014-11-07 00:00:00,X1.6
4781,2014-11-07 12:00:00,X1.6
4781,2014-11-08 00:00:00,C4.4
4781,2014-11-08 12:00:00,C4.4
4781,2014-11-09 00:00:00,M2.3
4781,2014-11-09 12:00:00,M2.3
4781,2014-11-10 00:00:00,C7.6
4781,2014-11-10 12:00:00,C5.4
4781,2014-11-11 00:00:00,C6.3
4781,2014-11-11 12:00:00,C6.3
4781,2014-11-12 00:00:00,C4.8
4781,2014-11-12 12:00:00,
4781,2014-11-13 00:00:00,C2.7
4781,2014-11-13 12:00:00,C2.7
4781,2014-11-14 00:00:00,C3.1
4781,2014-11-14 12:00:00,C3.1
4781,2014-11-15 00:00:00,
4781,2014-11-15 12:00:00,
4781,2014-11-16 00:00:00,
4810,2014-11-10 00:00:00,
4816,2014-11-11 00:00:00,
4817,2014-11-12 00:00:00,
4817,2014-11-12 12:00:00,C8.4
4817,2014-11-13 00:00:00,C8.4
4817,2014-11-13 12:00:00,C5.4
4817,2014-11-14 00:00:00,C5.4
4817,2014-11-14 12:00:00,M3.2
4817,2014-11-15 00:00:00,M3.7
